RMNYStat-ID,RMNYStat-CopyID,RMNYStat-Copy-Jel,RMNYStat-Copy-Sorszám,RMNYStat-PéldányLeírás-Típus,RMNYStat-Példány-Típus,RMNYStat-C-Lelőhely,RMNYStat-C-Gyűjtemény,RMNYStat-C-Teljesség,RMNYStat-C-Címlap,RMNYStat-C-Variáns,RMNYStat-C-Prov,RMNY-C-Megjegyzés,RMNYStat-C-Megjegyzés,RMNY-C-Megjegyzés2,
RMNY1419,RMNY-C7157,RMNY-C,7157,csoportos,eredeti,In 18 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; Debrecen Ref; Sárospatak Ref; etc.",,23 expl.,
RMNY1419,RMNY-C7158,RMNY-C,7158,csoportos,eredeti,In 18 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; Debrecen Ref; Sárospatak Ref; etc.",,23 expl.,
RMNY1419,RMNY-C7159,RMNY-C,7159,csoportos,eredeti,In 18 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; Debrecen Ref; Sárospatak Ref; etc.",,23 expl.,
RMNY1419,RMNY-C7160,RMNY-C,7160,csoportos,eredeti,In 18 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; Debrecen Ref; Sárospatak Ref; etc.",,23 expl.,
RMNY1419,RMNY-C7161,RMNY-C,7161,csoportos,eredeti,In 18 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; Debrecen Ref; Sárospatak Ref; etc.",,23 expl.,
RMNY1419,RMNY-C7162,RMNY-C,7162,csoportos,eredeti,In 18 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; Debrecen Ref; Sárospatak Ref; etc.",,23 expl.,
RMNY1419,RMNY-C7163,RMNY-C,7163,csoportos,eredeti,In 18 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; Debrecen Ref; Sárospatak Ref; etc.",,23 expl.,
RMNY1419,RMNY-C7164,RMNY-C,7164,csoportos,eredeti,In 18 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; Debrecen Ref; Sárospatak Ref; etc.",,23 expl.,
RMNY1420,RMNY-C7165,RMNY-C,7165,egyedi,eredeti,Budapest,Nat,2,*,,(Csorna),,,,
RMNY1421,RMNY-C7166,RMNY-C,7166,egyedi,eredeti,Budapest,Acad,1,,,,,,,
RMNY1421,RMNY-C7167,RMNY-C,7167,egyedi,eredeti,Budapest,Nat,1,,,,,,,
RMNY1421,RMNY-C7168,RMNY-C,7168,egyedi,eredeti,Budapest,Univ,1,,,,,,,
RMNY1421,RMNY-C7169,RMNY-C,7169,egyedi,eredeti,Kremnica,MS,2,,,,,,,
RMNY1421,RMNY-C7170,RMNY-C,7170,egyedi,eredeti,Martin,MS,2,,,,,,,
RMNY1422,RMNY-C7171,RMNY-C,7171,egyedi,eredeti,Budapest,Acad,3,,,,,,,
RMNY1422,RMNY-C7172,RMNY-C,7172,egyedi,eredeti,Budapest,Nat,2,,,(Nyitra),,,,
RMNY1422,RMNY-C7173,RMNY-C,7173,egyedi,eredeti,Budapest,Nat,3,,,,,,,
RMNY1423,RMNY-C7174,RMNY-C,7174,egyedi,eredeti,Budapest,Nat,2,*,,,,,,
RMNY1423,RMNY-C7175,RMNY-C,7175,egyedi,eredeti,Budapest,Nat,2,*,,,,,,
RMNY1423,RMNY-C7176,RMNY-C,7176,egyedi,eredeti,Cluj-Napoca,Acad II,2,,,,,,,
RMNY1423,RMNY-C7177,RMNY-C,7177,egyedi,eredeti,Halle,Hung,1,,,,,,,
RMNY1423,RMNY-C7178,RMNY-C,7178,egyedi,eredeti,Martin,MS,2,*,,,,,,
RMNY1423,RMNY-C7179,RMNY-C,7179,egyedi,eredeti,Praha,Mus,1,,,,,,,
RMNY1424,RMNY-C7180,RMNY-C,7180,egyedi,eredeti,Budapest,Nat,3,*,,,,,,
RMNY1425A,RMNY-C7181,RMNY-C,7181,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1425A,RMNY-C7182,RMNY-C,7182,egyedi,eredeti,Debrecen,Ref,3,,,,,,,
RMNY1425,RMNY-C7183,RMNY-C,7183,,,,,n.p.,,,,,,,
RMNY1426,RMNY-C7184,RMNY-C,7184,egyedi,eredeti,Budapest,Nat,4,*,,,,,,
RMNY1426,RMNY-C7185,RMNY-C,7185,egyedi,eredeti,Budapest,Nat,4,*,,,,,,
RMNY1426,RMNY-C7186,RMNY-C,7186,egyedi,eredeti,Budapest,Nat,4,,,,,,9 expl.,
RMNY1426,RMNY-C7187,RMNY-C,7187,egyedi,eredeti,Budapest,Nat,4,,,,,,9 expl.,
RMNY1426,RMNY-C7188,RMNY-C,7188,egyedi,eredeti,Budapest,Nat,4,,,,,,9 expl.,
RMNY1426,RMNY-C7189,RMNY-C,7189,egyedi,eredeti,Budapest,Nat,4,,,,,,9 expl.,
RMNY1426,RMNY-C7190,RMNY-C,7190,egyedi,eredeti,Budapest,Nat,4,,,,,,9 expl.,
RMNY1426,RMNY-C7191,RMNY-C,7191,egyedi,eredeti,Budapest,Nat,4,,,,,,9 expl.,
RMNY1426,RMNY-C7192,RMNY-C,7192,egyedi,eredeti,Budapest,Nat,4,,,,,,9 expl.,
RMNY1426,RMNY-C7193,RMNY-C,7193,egyedi,eredeti,Budapest,Nat,4,,,,,,9 expl.,
RMNY1426,RMNY-C7194,RMNY-C,7194,egyedi,eredeti,Budapest,Nat,4,,,,,,9 expl.,
RMNY1426,RMNY-C7195,RMNY-C,7195,egyedi,eredeti,Budapest,Nat,4,,,,,,,
RMNY1426,RMNY-C7196,RMNY-C,7196,egyedi,eredeti,Debrecen,Ref,4,*,,,,,,
RMNY1426,RMNY-C7197,RMNY-C,7197,egyedi,eredeti,Debrecen,Univ,4,*,,,,,,
RMNY1427,RMNY-C7198,RMNY-C,7198,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7199,RMNY-C,7199,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7200,RMNY-C,7200,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7201,RMNY-C,7201,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7202,RMNY-C,7202,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7203,RMNY-C,7203,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7204,RMNY-C,7204,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7205,RMNY-C,7205,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7206,RMNY-C,7206,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7207,RMNY-C,7207,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7208,RMNY-C,7208,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7209,RMNY-C,7209,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7210,RMNY-C,7210,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7211,RMNY-C,7211,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7212,RMNY-C,7212,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7213,RMNY-C,7213,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7214,RMNY-C,7214,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7215,RMNY-C,7215,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7216,RMNY-C,7216,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1427,RMNY-C7217,RMNY-C,7217,csoportos,eredeti,In 15 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,20 expl.,
RMNY1428,RMNY-C7218,RMNY-C,7218,egyedi,phot.,Budapest,Acad,phot.,,,,,,,
RMNY1428,RMNY-C7219,RMNY-C,7219,egyedi,eredeti,Cluj,Acad I,1,,,,,,,
RMNY1429,RMNY-C7220,RMNY-C,7220,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1429,RMNY-C7221,RMNY-C,7221,egyedi,eredeti,Cluj-Napoca,Univ,1,,,,,,,
RMNY1430,RMNY-C7222,RMNY-C,7222,egyedi,eredeti,Budapest,Nat,1,,,,,,,
RMNY1431,RMNY-C7223,RMNY-C,7223,,,,,n.p.,,,,,,,
RMNY1432,RMNY-C7224,RMNY-C,7224,,,,,n.p.,,,,,,,
RMNY1433,RMNY-C7225,RMNY-C,7225,egyedi,phot.,Budapest,Nat,phot.,,,(Praha),,,,
RMNY1433,RMNY-C7226,RMNY-C,7226,egyedi,eredeti,Cluj-Napoca,Acad III,1,,,,,,,
RMNY1433,RMNY-C7227,RMNY-C,7227,egyedi,eredeti,Praha,Acad,1,,,,,,,
RMNY1433,RMNY-C7228,RMNY-C,7228,egyedi,eredeti,Spišská Nová Ves,Ev,3,*,,,,,,
RMNY1434,RMNY-C7229,RMNY-C,7229,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1434,RMNY-C7230,RMNY-C,7230,egyedi,eredeti,Cluj-Napoca,Acad III,1,,,,,,,
RMNY1435,RMNY-C7231,RMNY-C,7231,egyedi,eredeti,Budapest,Acad,3,*,,,,,,
RMNY1435,RMNY-C7232,RMNY-C,7232,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1436,RMNY-C7233,RMNY-C,7233,egyedi,eredeti,Budapest,Acad,3,,,,,,,
RMNY1436,RMNY-C7234,RMNY-C,7234,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1437,RMNY-C7235,RMNY-C,7235,,,,,n.p.,,,,,,,
RMNY1438,RMNY-C7236,RMNY-C,7236,egyedi,phot.,Budapest,Acad,phot.,,,,,,,
RMNY1438,RMNY-C7237,RMNY-C,7237,egyedi,eredeti,Martin,MS,1,,,,,,,
RMNY1439,RMNY-C7238,RMNY-C,7238,egyedi,eredeti,Budapest,Acad,3,*,,,,,,
RMNY1439,RMNY-C7239,RMNY-C,7239,egyedi,eredeti,Budapest,Nat,2,,,,,,,
RMNY1439,RMNY-C7240,RMNY-C,7240,egyedi,eredeti,Budapest,Nat,2,,,,phot. suppl. (Martin),,,
RMNY1439,RMNY-C7241,RMNY-C,7241,egyedi,eredeti,Debrecen,Ref,2,*,,(Máramarossziget),,,,
RMNY1439,RMNY-C7242,RMNY-C,7242,egyedi,eredeti,Martin,MS,2,,,,,,,
RMNY1439,RMNY-C7243,RMNY-C,7243,egyedi,eredeti,Presov,Scient,2,,,,,,,
RMNY1440,RMNY-C7244,RMNY-C,7244,egyedi,eredeti,Budapest,Acad,1,,,,,,,
RMNY1440,RMNY-C7245,RMNY-C,7245,egyedi,eredeti,Budapest,Nat,1,,,,,,,
RMNY1440,RMNY-C7246,RMNY-C,7246,egyedi,eredeti,Martin,MS,2,,,,,,,
RMNY1440,RMNY-C7247,RMNY-C,7247,egyedi,eredeti,Prešov,Scient,1,,,,,,,
RMNY1441,RMNY-C7248,RMNY-C,7248,egyedi,eredeti,Budapest,Acad,2,*,,,,,,
RMNY1441,RMNY-C7249,RMNY-C,7249,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1442,RMNY-C7250,RMNY-C,7250,egyedi,phot.,Budapest,Acad,phot.,,,,,,,
RMNY1442,RMNY-C7251,RMNY-C,7251,egyedi,eredeti,Martin,MS,1,,,,,,,
RMNY1443,RMNY-C7252,RMNY-C,7252,egyedi,eredeti,Bratislava,Acad,1,,,,,,,
RMNY1443,RMNY-C7253,RMNY-C,7253,egyedi,phot.,Budapest,Acad,phot.,,,"(Bratislava, Levoča)",,,,
RMNY1443,RMNY-C7254,RMNY-C,7254,egyedi,eredeti,Levoča,Ev,1,,,,,,,
RMNY1444,RMNY-C7255,RMNY-C,7255,,,,,n.p.,,,,,,,
RMNY1445,RMNY-C7256,RMNY-C,7256,egyedi,eredeti,Budapest,Acad,3,,,,,,,
RMNY1445,RMNY-C7257,RMNY-C,7257,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1446,RMNY-C7258,RMNY-C,7258,,,,,n.p.,,,,,,,
RMNY1447,RMNY-C7259,RMNY-C,7259,egyedi,eredeti,Budapest,Arch,1,,,,,,,
RMNY1447,RMNY-C7260,RMNY-C,7260,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1448,RMNY-C7261,RMNY-C,7261,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7262,RMNY-C,7262,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7263,RMNY-C,7263,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7264,RMNY-C,7264,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7265,RMNY-C,7265,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7266,RMNY-C,7266,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7267,RMNY-C,7267,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7268,RMNY-C,7268,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7269,RMNY-C,7269,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7270,RMNY-C,7270,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7271,RMNY-C,7271,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7272,RMNY-C,7272,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7273,RMNY-C,7273,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7274,RMNY-C,7274,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7275,RMNY-C,7275,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7276,RMNY-C,7276,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7277,RMNY-C,7277,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7278,RMNY-C,7278,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7279,RMNY-C,7279,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7280,RMNY-C,7280,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7281,RMNY-C,7281,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7282,RMNY-C,7282,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7283,RMNY-C,7283,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7284,RMNY-C,7284,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7285,RMNY-C,7285,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7286,RMNY-C,7286,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7287,RMNY-C,7287,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7288,RMNY-C,7288,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7289,RMNY-C,7289,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7290,RMNY-C,7290,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7291,RMNY-C,7291,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7292,RMNY-C,7292,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7293,RMNY-C,7293,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7294,RMNY-C,7294,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7295,RMNY-C,7295,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7296,RMNY-C,7296,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7297,RMNY-C,7297,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7298,RMNY-C,7298,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7299,RMNY-C,7299,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7300,RMNY-C,7300,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7301,RMNY-C,7301,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7302,RMNY-C,7302,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7303,RMNY-C,7303,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
RMNY1448,RMNY-C7304,RMNY-C,7304,csoportos,eredeti,In 40 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,67 expl.,
