RMNYStat-CopyID,RMNYStat-Copy-Jel,RMNYStat-Copy-Sorszám,RMNYStat-PéldányLeírás-Típus,RMNYStat-Példány-Típus,RMNYStat-ID,RMNYStat-C-Lelőhely,RMNYStat-C-Gyűjtemény,RMNYStat-C-Teljesség,RMNYStat-C-Címlap,RMNYStat-C-Variáns,RMNYStat-C-Prov,RMNY-C-Megjegyzés,RMNYStat-C-Megjegyzés,RMNY-C-Megjegyzés2,
RMNY-C-4571,,4571,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4572,,4572,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4573,,4573,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4574,,4574,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4575,,4575,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4576,,4576,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4577,,4577,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4578,,4578,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4579,,4579,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4580,,4580,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4581,,4581,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4582,,4582,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4583,,4583,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4584,,4584,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4585,,4585,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4586,,4586,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4587,,4587,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4588,,4588,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4589,,4589,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4590,,4590,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4591,,4591,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4592,,4592,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4593,,4593,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4594,,4594,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4595,,4595,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4596,,4596,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4597,,4597,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4598,,4598,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4599,,4599,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4600,,4600,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4601,,4601,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4602,,4602,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4603,,4603,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4604,,4604,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4605,,4605,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4606,,4606,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4607,,4607,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4608,,4608,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4609,,4609,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4610,,4610,csoportos,eredeti,RMNY1011,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,44 expl.,
RMNY-C-4611,,4611,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4612,,4612,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4613,,4613,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4614,,4614,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4615,,4615,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4616,,4616,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4617,,4617,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4618,,4618,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4619,,4619,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4620,,4620,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4621,,4621,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4622,,4622,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4623,,4623,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4624,,4624,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4625,,4625,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4626,,4626,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4627,,4627,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4628,,4628,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4629,,4629,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4630,,4630,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4631,,4631,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4632,,4632,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4633,,4633,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4634,,4634,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4635,,4635,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4636,,4636,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4637,,4637,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4638,,4638,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4639,,4639,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4640,,4640,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4641,,4641,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4642,,4642,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4643,,4643,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4644,,4644,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4645,,4645,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4646,,4646,csoportos,eredeti,RMNY1012,In 27 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,36 expl.,
RMNY-C-4647,,4647,egyedi,eredeti,RMNY1013,Budapest,Acad,2,,,,,,,
RMNY-C-4648,,4648,egyedi,phot.,RMNY1013,Budapest,Nat,phot.,,,,,,,
RMNY-C-4649,,4649,,,RMNY1014,,,n.p.,,,,,,,
RMNY-C-4650,,4650,egyedi,eredeti,RMNY1015,Budapest,Nat,1,,,,,,,
RMNY-C-4651,,4651,egyedi,eredeti,RMNY1015,Budapest,Nat,1,,,,,,,
RMNY-C-4652,,4652,egyedi,eredeti,RMNY1015,Levoča,Ev,0,,,,,,,
RMNY-C-4653,,4653,egyedi,eredeti,RMNY1015,Prešov,Scient,3,,,,,,,
RMNY-C-4654,,4654,egyedi,eredeti,RMNY1015,Sárospatak,Ref,2,*,,,,,,
RMNY-C-4655,,4655,egyedi,eredeti,RMNY1016,Budapest,Acad,1,,,,,,,
RMNY-C-4656,,4656,egyedi,eredeti,RMNY1016,Budapest,Nat,1,,,,,,,
RMNY-C-4657,,4657,egyedi,eredeti,RMNY1016,Cluj-Napoca,Acad II,0,,,,,,,
RMNY-C-4658,,4658,egyedi,eredeti,RMNY1016,Cluj-Napoca,Univ,0,,,,,,,
RMNY-C-4659,,4659,egyedi,eredeti,RMNY1017,Budapest,Nat,2,*,,,,,,
RMNY-C-4660,,4660,egyedi,eredeti,RMNY1017,Budapest,Univ,3,,,,,,,
RMNY-C-4661,,4661,egyedi,eredeti,RMNY1018,Budapest,Acad,2,,,,,,,
RMNY-C-4662,,4662,egyedi,eredeti,RMNY1018,Budapest,Nat,2,,,phot. suppl. (Bp. Ref.),,,,
RMNY-C-4663,,4663,egyedi,eredeti,RMNY1018,Budapest,Ref,1,,,,,,,
RMNY-C-4664,,4664,egyedi,eredeti,RMNY1018,Martin,MS,3,,,,,,,
RMNY-C-4665,,4665,egyedi,eredeti,RMNY1018,Tîrgu Mureş,,2,,,,,,,
RMNY-C-4666,,4666,,,RMNY1019,,,n.p.,,,,,,,
RMNY-C-4667,,4667,,,RMNY1020,,,n.p.,,,,,,,
RMNY-C-4668,,4668,egyedi,phot.,RMNY1021,Budapest,Nat,phot.,,,,,,,
RMNY-C-4669,,4669,egyedi,eredeti,RMNY1021,Ljubljana,Semin,1,,,,,,,
RMNY-C-4670,,4670,egyedi,phot.,RMNY1022,Budapest,Nat,phot.,,,(Praha Mus),,,,
RMNY-C-4671,,4671,egyedi,eredeti,RMNY1022,Praha,Mus,1,,,,,,,
RMNY-C-4672,,4672,egyedi,eredeti,RMNY1022,Praha,Strahov,0,,,,,,,
RMNY-C-4673,,4673,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4674,,4674,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4675,,4675,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4676,,4676,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4677,,4677,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4678,,4678,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4679,,4679,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4680,,4680,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4681,,4681,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4682,,4682,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4683,,4683,csoportos,eredeti,RMNY1023,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Univ; etc.",,11 expl.,
RMNY-C-4684,,4684,egyedi,eredeti,RMNY1024,Alba Iulia,,0,,,,,,,
RMNY-C-4685,,4685,egyedi,eredeti,RMNY1024,Bratislava,Univ,1,,,,,,,
RMNY-C-4686,,4686,egyedi,eredeti,RMNY1024,Bratislava,Univ,1,,,,,,,
RMNY-C-4687,,4687,egyedi,eredeti,RMNY1024,Budapest,Acad,1,,,,,,,
RMNY-C-4688,,4688,egyedi,eredeti,RMNY1024,Budapest,Acad,1,,,,,,,
RMNY-C-4689,,4689,egyedi,eredeti,RMNY1024,Budapest,Ev,1,,,,,,,
RMNY-C-4690,,4690,egyedi,eredeti,RMNY1024,Budapest,Univ,1,,,,,,,
RMNY-C-4691,,4691,egyedi,eredeti,RMNY1024,Kežmarok,Ev,0,,,,,,,
RMNY-C-4692,,4692,egyedi,eredeti,RMNY1024,Olomouc,Scient,2,*,,,,,,
RMNY-C-4693,,4693,egyedi,eredeti,RMNY1025,Budapest,Nat,1,,,(Gyöngyös),,,,
RMNY-C-4694,,4694,egyedi,phot.,RMNY1027,Budapest,Nat,phot.,,,,,,,
RMNY-C-4695,,4695,egyedi,eredeti,RMNY1027,Cluj-Napoca,Acad III,4,,,,,,,
RMNY-C-4696,,4696,egyedi,eredeti,RMNY1027,Cluj-Napoca,Acad III,4,,,,,,,
RMNY-C-4697,,4697,egyedi,phot.,RMNY1027A,Budapest,Nat,phot.,,,,,,,
RMNY-C-4698,,4698,egyedi,eredeti,RMNY1027A,Martin,MS,1,,,,,,,
RMNY-C-4699,,4699,egyedi,phot.,RMNY1028,Budapest,Nat,phot.,,,(Budapest),,,,
RMNY-C-4700,,4700,egyedi,eredeti,RMNY1028,Budapest,Semin,1,,,,,,,
RMNY-C-4701,,4701,egyedi,eredeti,RMNY1028,Halle,Hung,1,,,,,,,
RMNY-C-4702,,4702,egyedi,eredeti,RMNY1029,Budapest,Nat,2,*,,,,,,
RMNY-C-4703,,4703,egyedi,eredeti,RMNY1029,Budapest,Nat,4,,,,,,,
RMNY-C-4704,,4704,egyedi,eredeti,RMNY1029,Praha,Univ,1,,,,,,,
RMNY-C-4705,,4705,csoportos,eredeti,RMNY1030,In 10 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Sárospatak Ref; etc.",,12 expl.,
RMNY-C-4706,,4706,csoportos,eredeti,RMNY1030,In 10 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Sárospatak Ref; etc.",,12 expl.,
RMNY-C-4707,,4707,csoportos,eredeti,RMNY1030,In 10 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Sárospatak Ref; etc.",,12 expl.,
