RMNYStat-CopyID,RMNYStat-Copy-Jel,RMNYStat-Copy-Sorszám,RMNYStat-PéldányLeírás-Típus,RMNYStat-Példány-Típus,RMNYStat-ID,RMNYStat-C-Lelőhely,RMNYStat-C-Gyűjtemény,RMNYStat-C-Teljesség,RMNYStat-C-Címlap,RMNYStat-C-Variáns,RMNYStat-C-Prov,RMNY-C-Megjegyzés,RMNYStat-C-Megjegyzés,RMNY-C-Megjegyzés2,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,csoportos,eredeti,RMNY1352,In 82 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; etc.",,195 expl.,
,,,,,RMNY1353,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY1354,Budapest,Gergely,2,*,,,,,,
,,,egyedi,eredeti,RMNY1354,Budapest,Nat,4,*,,,,suppl. phot. (Eisenstadt),,
,,,egyedi,eredeti,RMNY1354,Debrecen,Ref,4,*,,,,,,
,,,egyedi,eredeti,RMNY1354,Debrecen,Ref,4,*,,,,,,
,,,egyedi,eredeti,RMNY1354,Eisenstadt,Eszterházy,1,,,,,,,
,,,egyedi,eredeti,RMNY1354,Pápa,Ref,4,,,,,,,
,,,egyedi,eredeti,RMNY1355,Budapest,Nat,4,,,,suppl. phot. (Pápa),,,
,,,egyedi,eredeti,RMNY1355,Cluj-Napoca,Univ,3,,,,,,,
,,,egyedi,eredeti,RMNY1355,Pápa,Ref,4,,,,,,,
,,,egyedi,eredeti,RMNY1356,Budapest,Arch,1,,,,,,,
,,,egyedi,eredeti,RMNY1356,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1356,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1356,Cluj-Napoca,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY1357,Budapest,Nat,3,,,,,,,
,,,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1357,Budapest,Nat,4,,,,suppl. phot.,,,
,,,egyedi,eredeti,RMNY1357,Tîrgu Mureş,,2,*,,,,,,
,,,egyedi,eredeti,RMNY1358,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1359,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY1359,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1360,Aiud,,2,,,,,,,
,,,egyedi,eredeti,RMNY1360,Budapest,Nat,2,,,,suppl. phot. (Cluj),,,
,,,egyedi,eredeti,RMNY1360,Budapest,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY1360,Cluj-Napoca,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY1360,Tîrgu Mureş,,1,,,,,,,
,,,egyedi,eredeti,RMNY1361,Budapest,Nat,1,,,,,,,
,,,,,RMNY1362,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY1363,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1363,Budapest,Nat,2,,,,,,,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,csoportos,eredeti,RMNY1364,In 8 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; etc.",,11 expl.,
,,,egyedi,eredeti,RMNY1365,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY1365,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1366,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1366,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY1366,Levoča,Ev,0,,,,,,,
,,,egyedi,eredeti,RMNY1366,Martin,MS,1,,,,,,,
,,,,,RMNY1367,,,n.p.,,,,,,,
,,,,,RMNY1368,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY1369,Budapest,Nat,3,*,,,,,,
,,,egyedi,eredeti,RMNY1370,Budapest,Nat,4,*,,,,,,
,,,egyedi,eredeti,RMNY1370,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY1370,Budapest,Nat,4,,,,,,,
,,,,,RMNY1371,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY1372,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY1372,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY1372,Debrecen,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY1372,Košice,Scient,2,*,,,,,,
,,,egyedi,eredeti,RMNY1372,Sárospatak,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY1372,Sárospatak,Ref,3,,,,,,,
,,,egyedi,eredeti,RMNY1372,Tîrgu Mureş,,2,,,,,,,
,,,,,RMNY1374,,,n.p.,,,,,,,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
,,,csoportos,eredeti,RMNY1375,In 76 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca Univ; etc.",,77 expl.,
